Utility,State,Rep,Team Code,Rate,Zone,Product,Service Class,Start Date,Cut Off Date,Annual_usage_Min,Annual_usage_Max,Sales Tax,Marketing Adder,Logistics,Energy Only Adder,Term,Max Adder
NIMO,NY,Liberty Power,AFF,0.06596,F,Electricity,SOHO (Tax ID Required),5/1/2018,1/27/2018,0,2000000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04664,D,Electricity,SC2,6/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04764,D,Electricity,SC2,1/1/2019,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04644,D,Electricity,SC2,5/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04655,D,Electricity,SC2,4/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04858,B,Electricity,SC2,4/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
DUQ,PA,Liberty Power,OUTBOUNDTELESALES,0.07728,DUQ,Electricity,GSGM/Default,4/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
DUQ,PA,Liberty Power,OUTBOUNDTELESALES,0.07861,DUQ,Electricity,GSGM/Default,12/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.0866,JCPL,Electricity,GS/Default,1/1/2019,1/27/2018,500001,2000000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.08817,JCPL,Electricity,GS/Default,9/1/2018,1/27/2018,500001,2000000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.08856,JCPL,Electricity,GS/Default,8/1/2018,1/27/2018,500001,2000000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.08894,JCPL,Electricity,GS/Default,7/1/2018,1/27/2018,500001,2000000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09042,JCPL,Electricity,GS/Default,10/1/2018,1/27/2018,250001,500000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09035,JCPL,Electricity,GS/Default,3/1/2018,1/27/2018,500001,2000000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09137,JCPL,Electricity,GS/Default,11/1/2018,1/27/2018,100001,250000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09205,JCPL,Electricity,GS/Default,6/1/2018,1/27/2018,250001,500000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09242,JCPL,Electricity,GS/Default,5/1/2018,1/27/2018,250001,500000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09283,JCPL,Electricity,GS/Default,7/1/2018,1/27/2018,100001,250000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09325,JCPL,Electricity,GS/Default,6/1/2018,1/27/2018,50001,100000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09378,JCPL,Electricity,GS/Default,4/1/2018,1/27/2018,50001,100000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09124,JCPL,Electricity,GS/Default,12/1/2018,1/27/2018,25001,50000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09196,JCPL,Electricity,GS/Default,10/1/2018,1/27/2018,25001,50000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.0937,JCPL,Electricity,GS/Default,5/1/2018,1/27/2018,25001,50000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09384,JCPL,Electricity,GS/Default,9/1/2018,1/27/2018,0,25000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,AFF,0.09519,JCPL,Electricity,GS/Default,5/1/2018,1/27/2018,0,25000,0.06875,0.005,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.0866,JCPL,Electricity,GS/Default,1/1/2019,1/27/2018,500001,2000000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.08699,JCPL,Electricity,GS/Default,12/1/2018,1/27/2018,500001,2000000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.08777,JCPL,Electricity,GS/Default,10/1/2018,1/27/2018,500001,2000000,0.06875,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04683,D,Electricity,SC2,7/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04699,D,Electricity,SC2,8/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04716,D,Electricity,SC2,2/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04931,B,Electricity,SC2,9/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04745,D,Electricity,SC2,10/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04964,B,Electricity,SC2,12/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04968,B,Electricity,SC2,1/1/2019,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05043,E,Electricity,SC2,4/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05056,C,Electricity,SC2,9/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04858,B,Electricity,SC2,4/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04931,B,Electricity,SC2,9/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.0495,B,Electricity,SC2,9/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04997,C,Electricity,SC2,3/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.0474,D,Electricity,SC2,9/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05088,C,Electricity,SC2,12/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05108,C,Electricity,SC2,11/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05144,E,Electricity,SC2,10/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.0474,D,Electricity,SC2,9/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05154,E,Electricity,SC2,11/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05149,A,Electricity,SC2,5/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04764,D,Electricity,SC2,10/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05182,A,Electricity,SC2,6/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04779,D,Electricity,SC2,12/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04882,B,Electricity,SC2,6/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04899,B,Electricity,SC2,7/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04953,B,Electricity,SC2,10/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04759,D,Electricity,SC2,11/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04778,D,Electricity,SC2,11/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05064,E,Electricity,SC2,6/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05088,C,Electricity,SC2,12/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.049,B,Electricity,SC2,6/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05144,A,Electricity,SC2,4/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05149,A,Electricity,SC2,5/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05163,A,Electricity,SC2,6/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04968,B,Electricity,SC2,1/1/2019,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04983,B,Electricity,SC2,12/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04986,B,Electricity,SC2,1/1/2019,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05233,A,Electricity,SC2,12/1/2018,1/27/2018,500001,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05038,C,Electricity,SC2,8/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05062,E,Electricity,SC2,4/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05056,C,Electricity,SC2,9/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04764,D,Electricity,SC2,10/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05064,E,Electricity,SC2,6/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05074,E,Electricity,SC2,3/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04682,D,Electricity,SC2,6/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05098,E,Electricity,SC2,7/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05037,C,Electricity,SC2,7/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05065,C,Electricity,SC2,2/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05068,C,Electricity,SC2,9/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05068,E,Electricity,SC2,3/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05068,E,Electricity,SC2,3/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05109,C,Electricity,SC2,10/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.051,C,Electricity,SC2,11/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.0511,E,Electricity,SC2,7/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.0512,C,Electricity,SC2,11/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.0512,C,Electricity,SC2,12/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05124,E,Electricity,SC2,2/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05143,E,Electricity,SC2,2/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05156,A,Electricity,SC2,4/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05191,A,Electricity,SC2,7/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.0521,A,Electricity,SC2,7/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.0522,A,Electricity,SC2,8/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05234,A,Electricity,SC2,9/1/2018,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.04728,D,Electricity,SC2,2/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05245,A,Electricity,SC2,12/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05245,A,Electricity,SC2,12/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.05256,A,Electricity,SC2,10/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.04776,D,Electricity,SC2,10/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.0479,D,Electricity,SC2,11/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,AFF,0.04944,B,Electricity,SC2,8/1/2018,1/27/2018,25001,50000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04884,B,Electricity,SC2,5/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04784,D,Electricity,SC2,1/1/2019,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05189,A,Electricity,SC2,8/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.049,B,Electricity,SC2,6/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05231,A,Electricity,SC2,2/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05252,A,Electricity,SC2,12/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05255,A,Electricity,SC2,1/1/2019,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05005,C,Electricity,SC2,4/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05068,E,Electricity,SC2,5/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05074,E,Electricity,SC2,3/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04986,B,Electricity,SC2,1/1/2019,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.0474,D,Electricity,SC2,9/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04784,D,Electricity,SC2,1/1/2019,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05154,E,Electricity,SC2,1/1/2019,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05062,E,Electricity,SC2,4/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05074,E,Electricity,SC2,3/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05076,C,Electricity,SC2,9/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05182,A,Electricity,SC2,6/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05098,E,Electricity,SC2,7/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05108,C,Electricity,SC2,12/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05222,A,Electricity,SC2,9/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04887,B,Electricity,SC2,3/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05154,E,Electricity,SC2,11/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05168,A,Electricity,SC2,5/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05163,A,Electricity,SC2,6/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05222,A,Electricity,SC2,9/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05225,A,Electricity,SC2,10/1/2018,1/27/2018,250001,500000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05254,A,Electricity,SC2,11/1/2018,1/27/2018,100001,250000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.0495,B,Electricity,SC2,9/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04943,B,Electricity,SC2,2/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04682,D,Electricity,SC2,6/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05062,E,Electricity,SC2,4/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04703,D,Electricity,SC2,7/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05108,C,Electricity,SC2,11/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04764,D,Electricity,SC2,10/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04779,D,Electricity,SC2,12/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05168,A,Electricity,SC2,5/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05072,C,Electricity,SC2,2/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05107,E,Electricity,SC2,8/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05244,A,Electricity,SC2,10/1/2018,1/27/2018,50001,100000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05198,A,Electricity,SC2,7/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04908,D,Electricity,SOHO (Tax ID Required),4/1/2018,1/27/2018,0,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05231,A,Electricity,SC2,2/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05252,A,Electricity,SC2,12/1/2018,1/27/2018,25001,50000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.04966,D,Electricity,SOHO (Tax ID Required),2/1/2018,1/27/2018,0,2000000,0,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09166,JCPL,Electricity,GS/Default,7/1/2018,1/27/2018,250001,500000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09109,JCPL,Electricity,GS/Default,12/1/2018,1/27/2018,50001,100000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09144,JCPL,Electricity,GS/Default,11/1/2018,1/27/2018,50001,100000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09272,JCPL,Electricity,GS/Default,4/1/2018,1/27/2018,250001,500000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09124,JCPL,Electricity,GS/Default,12/1/2018,1/27/2018,25001,50000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.0937,JCPL,Electricity,GS/Default,4/1/2018,1/27/2018,100001,250000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09159,JCPL,Electricity,GS/Default,11/1/2018,1/27/2018,25001,50000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09291,JCPL,Electricity,GS/Default,7/1/2018,1/27/2018,50001,100000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09325,JCPL,Electricity,GS/Default,6/1/2018,1/27/2018,50001,100000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09455,JCPL,Electricity,GS/Default,7/1/2018,1/27/2018,0,25000,0.06875,0,0,0,24,0.05
JCP&L,NJ,Liberty Power,OUTBOUNDTELESALES,0.09808,JCPL,Electricity,SOHO (Tax ID Required),3/1/2018,1/27/2018,0,2000000,0.06875,0,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06075,METED,Electricity,GS Small,12/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06152,METED,Electricity,GS Small,10/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06191,METED,Electricity,GS Small,9/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06235,METED,Electricity,GS Medium,1/1/2019,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06276,METED,Electricity,Default,12/1/2018,1/27/2018,500001,2000000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06277,METED,Electricity,Default,12/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06266,METED,Electricity,GS Small,7/1/2018,1/27/2018,250001,500000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06281,METED,Electricity,GS Small,8/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06316,METED,Electricity,GS Small,7/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06349,METED,Electricity,Default,12/1/2018,1/27/2018,100001,250000,0,0.005,0,0,24,0.05
METED,PA,Liberty Power,AFF,0.06363,METED,Electricity,Default,1/1/2019,1/27/2018,50001,100000,0,0.005,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05016,C,Electricity,SC2,3/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05027,C,Electricity,SC2,6/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05072,C,Electricity,SC2,2/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05076,C,Electricity,SC2,9/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05097,C,Electricity,SC2,10/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05107,E,Electricity,SC2,8/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05111,C,Electricity,SC2,1/1/2019,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05123,E,Electricity,SC2,9/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05119,B,Electricity,SOHO (Tax ID Required),4/1/2018,1/27/2018,0,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05128,B,Electricity,SOHO (Tax ID Required),5/1/2018,1/27/2018,0,2000000,0,0,0,0,24,0.05
NIMO,NY,Liberty Power,OUTBOUNDTELESALES,0.05198,A,Electricity,SC2,7/1/2018,1/27/2018,0,25000,0,0,0,0,24,0.05
